,title,author,date,category,line
207,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,"OW haste thee while the way is clear
																					Paul Revere
																					Haste Dawes but haste thee not O Sun
																					To Lexington
																					
Then Devens looked and saw the light
																					He got him forth into the night
																					And watched alone on the rivershore
																					And marked the British ferrying oer
																					
John Parker rub thine eyes and yawn
																					But one oclock and yet tis Dawn
																					Quick rub thine eyes and draw thy hose
																					The Morning comes ere darkness goes
																					Have forth and call the yeomen out
																					For somewhere somewhere close about
																					Full soon a Thing must come to be
																					Thine honest eyes shall stare to see
																					Full soon before thy patriot eyes
																					Freedom from out of a Wound shall rise
																					
Then haste ye Prescott and Revere
																					Bring all the men of Lincoln here
																					Let Chelmsford Littleton Carlisle
																					Let Acton Bedford hither file 
																					Oh hither file and plainly see
																					Out of a wound leap Liberty
																					
Say Woodman April all in green
																					Say Robin April hast thou seen
																					In all thy travel round the earth
																					Ever a morn of calmer birth
																					But Mornings eye alone serene
																					Can gaze across yon villagegreen
																					To where the trooping British run
																					Through Lexington
																					
Good men in fustian stand ye still
																					The men in red come oer the hill
																					Lay down your arms damned Rebels cry
																					The men in red full haughtily
																					But never a grounding gun is heard
																					The men in fustian stand unstirred
																					Dead calm save maybe a wise bluebird
																					Puts in his little heavenly word
																					
O men in red if ye but knew
																					The half as much as bluebirds do
																					Now in this little tender calm
																					Each hand would out and every palm
																					With patriot palm strike brotherhoods stroke
																					Or ere these lines of battle broke
																					
O men in red if ye but knew
																					The least of the all that bluebirds do
																					Now in this little godly calm
																					Yon voice might sing the Futures Psalm
																					The Psalm of Love with the brotherly eyes
																					Who pardons and is very wise
																					Yon voice that shouts highhoarse with ire
																					Fire

The redcoats fire the homespuns fall
																					The homespuns anxious voices call
																					Brother art hurt and Where hit John
And Wipe this blood and Men come on
And Neighbor do but lift my head
And Who is wounded Who is dead
Seven are killed  My God my God
Seven lie dead on the village sod
Two Harringtons Parker Hadley Brown
Munroe and Porterthese are down
Nay look stout Harrington not yet dead
He crooks his elbow lifts his head
																					He lies at the step of his own housedoor
																					He crawls and makes a path of gore
																					The wife from the window hath seen and rushed
																					He hath reached the step but the glood hath gushed
																					He hath crawled to the step of his own housedoor
																					But his head hath dropped he will crawl no more
																					Clasp Wife and kiss and lift the head
																					Harrington lies at his doorstep dead
																					
But O ye Six that round him lay
																					And bloodied up that April day
																					As Harrington fell ye likewise fell
																					At the door of the House wherein ye dwell
																					As Harrington came ye likewise came
																					And died at the door of your House of Fame
																				"
208,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,"ERE in my rude log cabin
																					Few poorer men there be
																					Among the mountain ranges
																					Of Eastern Tennessee
																					My limbs are weak and shrunken
																					White hairs upon my brow
																					My dog  lie still old fellow 
																					My sole companion now
																					Yet I when young and lusty
																					Have gone through stirring scenes
																					For I went down with Carroll
																					To fight at New Orleans
																					
You say youd like to hear me
																					The stirring story tell
																					Of those who stood the battle
																					And those who fighting fell
																					Short work to count our losses 
																					We stood and droppd the foe
																					As easily as by firelight
																					Men shoot the buck or doe
																					And while they fell by hundreds
																					Upon the bloody plain
																					Of us fourteen were wounded
																					And only eight were slain
																					
The eighth of January
																					Before the break of day
																					Our raw and hasty levies
																					Were brought into array
																					No cottonbales before us 
																					Some fool that falsehood told
																					Before us was an earthwork
																					Built from the swampy mold
																					And there we stood in silence
																					And waited with a frown
																					To greet with bloody welcome
																					The bulldogs of the Crown
																					
The heavy fog of morning
																					Still hid the plain from sight
																					When came a thread of scarlet
																					Marked faintly in the white
																					We fired a single cannon
																					And as its thunders rolld
																					The mist before us lifted
																					In many a heavy fold
																					The mist before us lifted
																					And in their bravery fine
																					Came rushing to their ruin
																					The fearless British line
																					
Then from our waiting cannons
																					Leapd forth the deadly flame
																					To meet the advancing columns
																					That swift and steady came
																					The thirtytwos of Crowley
																					And Bulchis twentyfour
																					To Spotts eighteenpounders
																					Responded with their roar
																					Sending the grapeshot deadly
																					That marked its pathway plain
																					And paved the road it traveld
																					With corpses of the slain
																					
Our rifles firmly grasping
																					And heedless of the din
																					We stood in silence waiting
																					For orders to begin
																					Our fingers on the triggers
																					Our hearts with anger stirrd
																					Grew still more fierce and eager
																					As Jacksons voice was heard
																					Stand steady  Waste no powder
																					Wait till your shots will tell
																					Today the work you finish
																					See that you do it well
																					
Their columns drawing nearer
																					We felt our patience tire
																					When came the voice of Carroll
																					Distinct and measured Fire
																					Oh then you should have markd us
																					Our volleys on them pour
																					Have heard our joyous rifles
																					Ring sharply through the roar
																					And seen their foremost columns
																					Melt hastily away
																					As snow in mountain gorges
																					Before the floods of May
																					
They soon reformd their columns
																					And mid the fatal rain
																					We never ceased to hurtle
																					Came to their work again
																					The Fortyfourth is with them
																					That first its laurels won
																					With stout old Abercrombie
																					Beneath an eastern sun
																					It rushes to the battle
																					And though within the rear
																					Its leader is a laggard
																					It shows no sign of fear
																					
It did not need its colonel
																					For soon there came instead
																					An eagleeyed commander
																					And on its march he led
																					Twas Pakenham in person
																					The leader of the field
																					I knew it by the cheering
																					That loudly round him peald
																					And by his quick sharp movement
																					We felt his heart was stirrd
																					As when at Salamanca
																					He led the fighting Third
																					
I raised my rifle quickly
																					I sighted at his breast
																					God save the gallant leader
																					And take him to his rest
																					I did not draw the trigger
																					I could not for my life
																					So calm he sat his charger
																					Amid the deadly strife
																					That in my fiercest moment
																					A prayer arose from me 
																					God save that gallant leader
																					Our foeman though he be
																					
Sir Edwards charger staggers
																					He leaps at once to ground
																					And ere the beast falls bleeding
																					Another horse is found
																					His right arm falls  tis wounded
																					He waves on high his left
																					In vain he leads the movement
																					The ranks in twain are cleft
																					The men in scarlet waver
																					Before the men in brown
																					And fly in utter panic 
																					The soldiers of the Crown
																					
I thought the work was over
																					But nearer shouts were heard
																					And came with Gibbs to head it
																					The gallant Ninetythird
																					Then Pakenham exulting
																					With proud and joyous glance
																					Cried Children of the tartan 
																					Bold Highlanders  advance
																					Advance to scales of breastworks
																					And drive them from their hold
																					And show the stanchless courage
																					That markd your sires of old
																					
His voice as yet was ringing
																					When quick as light there came
																					The roaring of a cannon
																					And earch seemed all aflame
																					Who causes thus the thunder
																					The doom of men to speak
																					It is the Baritarian
																					The fearless Dominique
																					Down through the marshalld Scotsmen
																					The step of death is heard
																					And by the fierce tornado
																					Falls half the Ninetythird
																					
The smoke passed slowly upward
																					And as it soared on high
																					I saw the brave commander
																					In dying anguish lie
																					They bear him from the battle
																					Who never fled the foe
																					Unmoved by death around them
																					His bearers softly go
																					In vain their care so gentle
																					Fades earth and all its scenes
																					The man of Salamanca
																					Lies dead at New Orleans
																					
But where were his lieutenants
																					Had they in terror fled
																					No  Keane was sorely wounded
																					And Gibbs as good as dead
																					Brave Wilkinson commanding
																					A major of brigade
																					The shatterd force to rally
																					A final effort made
																					He led it up our ramparts
																					Small glory did he gain 
																					Our captives some while others fled
																					And he himself was slain
																					
The stormers had retreated
																					The bloody work was oer
																					The feet of the invaders
																					Were seen to leave our shore
																					We rested on our rifles
																					And talkd about the fight
																					When came a sudden murmur
																					Like fire from left to right
																					We turned and saw our chieftain
																					And then good friend of mine
																					You should have heard the cheering
																					That ran along the line
																					
For well our men remembered
																					How little when they came
																					Had they but native courage
																					And trust in Jacksons name
																					How through the day he labored
																					How kept the vigils still
																					Till discipline controlled us
																					A stronger power than will
																					And how he hurled us at them
																					Within the evening hour
																					That red night in December
																					And made us feel our power
																					
In answer to our shouting
																					Fire lit his eye of gray
																					Erect but thin and pallid
																					He passed upon his bay
																					Weak from the baffled fever
																					And shrunken in each limb
																					The swamps of Alabama
																					Had done their work on him
																					But spite of that and fasting
																					And hours of sleepless care
																					The soul of Andrew Jackson
																					Shone forth in glory there
																				"
209,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,HE night
210,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,was passing and the Grecian host
211,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,By no means sought to issue forth unseen
212,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,But when indeed the day with her white steeds
213,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,Held all the earth resplendent to behold
214,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,First from the Greeks the loudresounding din
215,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,Of song triumphant came and shrill at once
216,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,Echo responded from the island rockThen upon all barbarians terror fell
217,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,Thus disappointed for not as for flight
218,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,The Hellenes sang the holy pæan then
219,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,But setting forth to battle valiantly
220,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,The bugle with its note inflamed them all
