,title,author,date,category,word,count
5279,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,him,4
5564,TO CHLOE,"William Cartwright
                    (1611-1643)",1611,Poems for Weddings,when,4
2310,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,all,4
6628,A DEATH-SCENE,Emily Brontë (1818-1848),1818,Poems on Death,cannot,3
4291,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,pain,3
4114,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,rode,3
3190,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,these,3
4800,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,after,3
982,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,thy,3
6651,A DEATH-SCENE,Emily Brontë (1818-1848),1818,Poems on Death,his,3
3232,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,pretty,3
6887,THE DESOLATE CITY,"Wilfrid Scawen Blunt
                    (1840-1922)",1840,Poems on Loneliness,heart,3
3242,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,winked,3
4297,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,eyes,3
4110,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,golden,3
4837,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,life,3
4388,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,bound,3
3268,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,many,3
4930,CLOUDS,Rupert Brooke (1887-1915),1887,Nature Poems,their,3
6902,THE DESOLATE CITY,"Wilfrid Scawen Blunt
                    (1840-1922)",1840,Poems on Loneliness,speak,3
4327,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,fire,3
4099,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,fast,3
1154,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,step,3
6405,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,quiet,3
4874,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,each,3
4324,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,brain,3
6417,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,our,3
6432,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,every,3
3250,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,news,3
4530,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,can,3
4106,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,sleep,3
4529,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,how,3
4172,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,land,3
3173,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,worthy,3
4149,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,ever,3
4764,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,arise,3
4700,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,ocean,3
3299,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,tell,3
4754,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,love,3
834,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,then,3
3128,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,priest,3
842,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,light,3
6679,A DEATH-SCENE,Emily Brontë (1818-1848),1818,Poems on Death,one,3
4708,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,bit,3
4182,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,came,3
3118,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,who,3
6857,THE DESOLATE CITY,"Wilfrid Scawen Blunt
                    (1840-1922)",1840,Poems on Loneliness,city,3
4713,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,pasturing,3
4716,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,you,3
4201,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,weary,3
3117,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,girl,3
4684,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,great,3
4679,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,thud,3
876,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,joy,3
486,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,first,3
6872,THE DESOLATE CITY,"Wilfrid Scawen Blunt
                    (1840-1922)",1840,Poems on Loneliness,only,3
4358,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,behind,3
972,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,thine,3
4624,BEFORE THE RAIN,"Thomas Bailey Aldrich
                    (1836-1906)",1836,Nature Poems,rain,3
6880,THE DESOLATE CITY,"Wilfrid Scawen Blunt
                    (1840-1922)",1840,Poems on Loneliness,each,3
4230,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,went,3
4130,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,hair,3
4780,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,know,3
820,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,again,3
3101,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,knew,3
4128,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,face,3
4556,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,now,3
5599,TO CHLOE,"William Cartwright
                    (1611-1643)",1611,Poems for Weddings,young,3
6350,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,blue,3
3873,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,his,3
5424,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,one,3
1089,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,this,3
5422,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,you,3
630,"SONG OF THE FURIES (from ""The Eumenides"")",Aeschylus,525,Dramatic Poems,his,3
3837,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wind,3
5347,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,very,3
3848,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,set,3
3870,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,red,3
3871,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,god,3
3877,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lay,3
6349,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,around,3
1029,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,april,3
5861,"LALILA, TO THE FERENGI LOVER",slated into English by: Laurence Hope (1865-1904),1865,"Poems
                              on Children",this,3
5869,"LALILA, TO THE FERENGI LOVER",slated into English by: Laurence Hope (1865-1904),1865,"Poems
                              on Children",yours,3
3918,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,moon,3
5246,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,sell,3
612,"SONG OF THE FURIES (from ""The Eumenides"")",Aeschylus,525,Dramatic Poems,earth,3
5886,"LALILA, TO THE FERENGI LOVER",slated into English by: Laurence Hope (1865-1904),1865,"Poems
                              on Children",mine,3
3540,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,mile,3
3946,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,those,3
3676,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,his,3
5791,DORA,T. E. Brown (1830-1897),1830,"Poems
                              on Children",used,3
5427,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,any,3
5435,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,when,3
3779,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,save,3
5615,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,thee,3
3761,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,far,3
3760,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,all,3
3780,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,when,3
3756,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,one,3
5649,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,live,3
3743,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,yet,3
1074,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,calm,3
5572,TO CHLOE,"William Cartwright
                    (1611-1643)",1611,Poems for Weddings,souls,3
5568,TO CHLOE,"William Cartwright
                    (1611-1643)",1611,Poems for Weddings,new,3
3807,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wave,3
1048,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,yon,3
5455,PALINODE,"Thomas Bailey Aldrich
                    (1836-1906)",1836,Poems for Weddings,dear,3
1081,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,little,3
5769,CRADLE SONG,William Blake (1757-1827),1757,"Poems
                              on Children",heart,3
5438,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,who,3
5436,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,all,3
5783,DORA,T. E. Brown (1830-1897),1830,"Poems
                              on Children",her,3
5228,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,live,3
3539,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,half,3
5930,"LALILA, TO THE FERENGI LOVER",slated into English by: Laurence Hope (1865-1904),1865,"Poems
                              on Children",always,3
5038,BESSIE'S SONG TO HER DOLL,Lewis Carroll (1832-1898),1832,Poems for Children,all,3
6179,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,must,3
5007,CRADLE SONG,William Blake (1757-1827),1757,Poems for Children,heart,3
6190,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,yet,3
6192,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,thee,3
3411,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sped,3
6197,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,change,3
6198,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,through,3
5610,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,then,3
6216,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,see,3
3402,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,could,3
3396,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,beneath,3
3387,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,side,3
6242,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,have,3
996,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,full,3
3384,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,deck,3
3380,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,her,3
6265,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,than,3
789,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,death,3
6348,THE BURIAL OF THE DANE,"Henry Howard Brownell
                    (1820-1872)",1820,Poems on Death,all,3
5022,BESSIE'S SONG TO HER DOLL,Lewis Carroll (1832-1898),1832,Poems for Children,never,3
3421,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,fire,3
5965,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,"Poems
                              on Children",night,3
5045,BESSIE'S SONG TO HER DOLL,Lewis Carroll (1832-1898),1832,Poems for Children,youre,3
5227,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,how,3
5967,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,"Poems
                              on Children",lonely,3
3524,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,still,3
5220,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,aged,3
748,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,might,3
5212,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems for Children,tell,3
1112,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,who,3
3976,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,spoke,3
5121,FATHER WILLIAM,Lewis Carroll (1832-1898),1832,Poems for Children,have,3
6141,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,earth,3
3996,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,saw,3
6142,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,though,3
767,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,them,3
6154,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,there,3
6157,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,could,3
3430,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,face,3
3426,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,moment,3
1000,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,come,3
775,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,while,3
6199,"AND THOU ART DEAD, AS YOUNG AND FAIR","George Gordon (Lord)
                    Byron (1788-1824)",1788,Poems on Death,all,3
747,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,all,3
441,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,lost,3
1363,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,voice,3
8478,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,death,3
8531,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,mountain,3
1346,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,rifles,3
8538,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,little,3
8550,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,white,3
2280,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,moore,3
2278,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,mehitable,3
8570,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,night,3
207,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,may,3
8582,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,his,3
8611,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,her,3
8666,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,thee,3
8982,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,round,3
8822,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,christian,3
8863,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,scots,3
2145,THE BACHELOR'S SOLILOQUY,Anonymous,1842,Humorous Poems,wed,3
8912,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,will,3
8922,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,let,3
174,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,you,3
2068,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,never,3
171,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,which,3
8958,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,old,3
1384,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,fire,3
8973,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,wilhelmine,3
8432,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,horror,3
2484,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,"Guy Wetmore Carryl
                    (1873-1904)",1832,Humorous Poems,tuffet,3
2502,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,"Guy Wetmore Carryl
                    (1873-1904)",1832,Humorous Poems,say,3
2511,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,"Guy Wetmore Carryl
                    (1873-1904)",1832,Humorous Poems,only,3
2889,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,lady,3
7719,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,TRUE,3
7723,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,their,3
2871,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,thou,3
7751,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,all,3
7782,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,rhymes,3
2822,THE ANSWER,Orrick Johns (1887-1946),1342,Love Poems,own,3
2818,THE ANSWER,Orrick Johns (1887-1946),1342,Love Poems,she,3
2787,AMORET,Mark Akenside (1721-1770),1887,Love Poems,this,3
7873,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,soul,3
7905,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,through,3
7921,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,heaven,3
8021,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,him,3
2741,AMORET,Mark Akenside (1721-1770),1887,Love Poems,amoret,3
8031,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,nor,3
8035,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,heart,3
2656,AFTERMATH,"Guy Wetmore Carryl
                    (1873-1904)",1721,Love Poems,first,3
8089,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,whose,3
8101,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,lady,3
2605,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,"Guy Wetmore Carryl
                    (1873-1904)",1832,Humorous Poems,get,3
8276,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,when,3
1324,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,deadly,3
2527,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,"Guy Wetmore Carryl
                    (1873-1904)",1832,Humorous Poems,when,3
8978,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,peterkin,3
8999,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,then,3
2892,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,this,3
1677,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,first,3
1866,BOSTON,"Ralph Waldo Emerson
                    (1803-1882)",1803,Historical Poems,where,3
9430,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,then,3
1769,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,each,3
1753,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,persian,3
1750,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,our,3
1460,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,gallant,3
9637,BY NIGHT WHEN OTHERS SOUNDLY SLEPT,Anne Bradstreet (c.1612-1672),1612,Religious Poems,his,3
1715,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,sea,3
1685,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,once,3
9741,THE DOUBTER'S PRAYER,Anne Bronte (1820-1849),1820,Religious Poems,every,3
1678,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,greeks,3
