,title,author,date,category,word,count
2479,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,only,3
2470,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,say,3
988,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,come,3
8703,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,christian,3
2454,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,tuffet,3
3072,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,girl,3
7928,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,heart,3
3144,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,these,3
6320,THE BURIAL OF THE DANE,Henry Howard Brownell                    (1820-1872),1820,Poems on Death,quiet,3
7924,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,nor,3
984,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,full,3
9267,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,land,3
4116,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,land,3
7914,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,him,3
2853,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,disteyne,3
4126,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,came,3
1197,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,old,3
2256,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,mehitable,3
2258,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,moore,3
4656,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,you,3
1245,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,plain,3
1247,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,wounded,3
4640,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,ocean,3
3035,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,gentleman,3
4648,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,bit,3
1648,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,forth,3
1250,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,slain,3
6182,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,than,3
4653,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,pasturing,3
481,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,first,3
4619,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,thud,3
960,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,thine,3
9610,THE DOUBTER'S PRAYER,Anne Bronte (1820-1849),1820,Religious Poems,every,3
8435,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,white,3
9630,THE DOUBTER'S PRAYER,Anne Bronte (1820-1849),1820,Religious Poems,then,3
9631,THE DOUBTER'S PRAYER,Anne Bronte (1820-1849),1820,Religious Poems,hear,3
9633,THE DOUBTER'S PRAYER,Anne Bronte (1820-1849),1820,Religious Poems,while,3
2048,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,never,3
4693,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,love,3
8792,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,will,3
4624,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,great,3
1244,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,bloody,3
6332,THE BURIAL OF THE DANE,Henry Howard Brownell                    (1820-1872),1820,Poems on Death,our,3
1227,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,battle,3
4073,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,face,3
1035,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,yon,3
7678,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,rhymes,3
8802,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,let,3
6347,THE BURIAL OF THE DANE,Henry Howard Brownell                    (1820-1872),1820,Poems on Death,every,3
3010,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,daughter,3
3057,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,knew,3
8,"THE BEACON FIRES (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,light,3
8896,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,about,3
2866,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,love,3
7507,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,thy,3
6,"THE BEACON FIRES (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,watch,3
4471,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,how,3
4472,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,can,3
7620,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,their,3
7616,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,true,3
4498,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,now,3
3040,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,eyes,3
2125,THE BACHELOR'S SOLILOQUY,Anonymous,1842,Humorous Poems,wed,3
4565,BEFORE THE RAIN,Thomas Bailey Aldrich                    (1836-1906),1836,Nature Poems,rain,3
9239,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,fontenoy,3
2852,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,may,3
4059,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,rode,3
830,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,light,3
9022,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,them,3
738,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,might,3
8443,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,their,3
2902,THE BALCONY,Charles Baudelaire,1820,Love Poems,thou,3
1016,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,april,3
2849,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,lady,3
2850,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,cometh,3
9030,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,while,3
3383,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,face,3
3379,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,moment,3
3492,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,mile,3
3374,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,fire,3
4703,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,arise,3
3364,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sped,3
864,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,joy,3
9044,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,death,3
2706,AMORET,Mark Akenside (1721-1770),1887,Love Poems,amoret,3
3491,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,half,3
3355,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,could,3
3349,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,beneath,3
3340,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,side,3
6133,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,see,3
3728,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,when,3
3727,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,save,3
6109,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,yet,3
6116,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,change,3
8364,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,death,3
8319,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,horror,3
1061,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,calm,3
778,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,death,3
8876,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,then,3
2783,THE ANSWER,Orrick Johns (1887-1946),1342,Love Poems,own,3
1067,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,little,3
6111,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,thee,3
764,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,while,3
1543,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,fled,3
6117,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,through,3
3692,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,yet,3
8417,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,mountain,3
1075,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,this,3
756,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,them,3
3705,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,one,3
2750,AMORET,Mark Akenside (1721-1770),1887,Love Poems,this,3
3709,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,far,3
9004,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,might,3
3755,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wave,3
3337,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,deck,3
8455,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,night,3
8859,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,round,3
3922,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,spoke,3
9201,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,day,3
9207,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,fray,3
3222,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,many,3
3942,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,saw,3
8852,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,wilhelmine,3
2935,THE BALCONY,Charles Baudelaire,1820,Love Poems,suns,3
18,"THE BEACON FIRES (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,glory,3
3476,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,still,3
3204,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,news,3
2495,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,when,3
7991,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,lady,3
1140,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,step,3
7979,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,whose,3
6076,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,could,3
9235,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,dear,3
9237,BATTLE OF FONTENOY,Bartholomew Dowling (1823-1863),1823,Poems on War,banner,3
6073,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,there,3
4045,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,fast,3
4051,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,sleep,3
4055,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,golden,3
2571,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,get,3
3892,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,those,3
3253,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,tell,3
3796,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,set,3
808,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,again,3
2851,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,this,3
1098,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,who,3
3785,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wind,3
8424,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,little,3
9074,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,again,3
6266,THE BURIAL OF THE DANE,Henry Howard Brownell                    (1820-1872),1820,Poems on Death,blue,3
8548,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,thee,3
9088,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,then,3
9096,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,light,3
8855,THE BATTLE OF BLENHEIM,Robert Southey (1774-1843),1774,Poems on War,peterkin,3
8165,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,when,3
3818,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,red,3
3819,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,god,3
3824,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lay,3
6265,THE BURIAL OF THE DANE,Henry Howard Brownell                    (1820-1872),1820,Poems on Death,around,3
2622,AFTERMATH,Guy Wetmore Carryl                    (1873-1904),1721,Love Poems,first,3
6098,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,must,3
9130,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Poems on War,joy,3
3865,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,moon,3
822,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,then,3
5695,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,heart,3
5155,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,aged,3
406,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,thus,3
9866,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,many,3
9865,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,youre,3
1920,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,freedom,3
1921,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,fail,3
5528,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,young,3
9864,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,dear,3
6588,A DEATH-SCENE,Emily Brontë (1818-1848),1818,Poems on Death,one,3
7166,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,shall,3
4869,CLOUDS,Rupert Brooke (1887-1915),1887,Nature Poems,their,3
5387,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,dear,3
6894,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,lips,3
5057,FATHER WILLIAM,Lewis Carroll (1832-1898),1832,Poems on Children,have,3
9863,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,innocent,3
6764,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,city,3
9862,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,what,3
9867,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,now,3
5539,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,then,3
1865,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,plant,3
1332,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,rifles,3
5544,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,thee,3
1469,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,falls,3
9861,"EPILOGUE TO ""THE COUNTRY WIFE""",William Wycherley (1641-1715),1641,None,yet,3
1660,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,greeks,3
1955,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,good,3
5716,DORA,T. E. Brown (1830-1897),1830,Poems on Children,used,3
5368,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,when,3
173,THE DREAM CALLED LIFE,Pedro Calderón                    de la Barca (1600-1681),1600,Dramatic Poems,you,3
9860,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,grave,3
4813,BY THE SHORE,Edward Carpenter (1844-1929),1844,Nature Poems,each,3
1659,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,first,3
6874,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,hand,3
9868,THE TREASURY,Alfonso X (1221-1284),1221,None,wise,3
7387,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,vain,3
1310,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,deadly,3
4961,BESSIE'S SONG TO HER DOLL,Lewis Carroll (1832-1898),1832,Poems on Children,never,3
5851,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,always,3
6808,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,speak,3
1414,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,did,3
6836,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,thee,3
5886,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,night,3
6839,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,heaven,3
6793,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,heart,3
7227,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,may,3
1901,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,bay,3
4946,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,heart,3
4983,BESSIE'S SONG TO HER DOLL,Lewis Carroll (1832-1898),1832,Poems on Children,youre,3
6843,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,grief,3
5498,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,new,3
1735,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,persian,3
1751,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,each,3
6787,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,each,3
5502,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,souls,3
6850,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,door,3
1421,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,led,3
9872,THE ENCHANTMENT,Thomas Otway (1652-1685),1600,None,your,3
1732,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,our,3
1917,BOSTON,Ralph Waldo Emerson                    (1803-1882),1803,Historical Poems,sail,3
9871,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,long,3
9870,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,too,3
9869,THE TREASURY,Alfonso X (1221-1284),1221,None,you,3
5888,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,lonely,3
6779,THE DESOLATE CITY,Wilfrid Scawen Blunt                    (1840-1922),1840,Poems on Loneliness,only,3
205,THE DREAM CALLED LIFE,Pedro Calderón                    de la Barca (1600-1681),1600,Dramatic Poems,may,3
1667,"THE BATTLE OF SALAMIS (from ""The Persians"")",Aeschylus,525,Historical Poems,once,3
5360,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,any,3
5370,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,who,3
371,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,strength,3
9858,THE TREASURY,Alfonso X (1221-1284),1221,None,him,3
1349,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,voice,3
5163,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,live,3
5147,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,tell,3
9857,HERMOCRATES TO EUPHORION,Aristaenetus,600,None,heard,3
5162,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,how,3
9856,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,has,3
6539,A DEATH-SCENE,Emily Brontë (1818-1848),1818,Poems on Death,cannot,3
7425,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,pleasd,3
